Image_name,Train
Patient01434_Plane3_3_of_6_augmented_3,0
Patient01434_Plane3_3_of_6_augmented_4,0
Patient01434_Plane3_3_of_6_augmented_5,0
Patient01438_Plane3_3_of_3_augmented_0,0
Patient01438_Plane3_3_of_3_augmented_1,0
Patient01438_Plane3_3_of_3_augmented_2,0
Patient01438_Plane3_3_of_3_augmented_3,0
Patient01438_Plane3_3_of_3_augmented_4,0
Patient01438_Plane3_3_of_3_augmented_5,0
Patient01440_Plane3_1_of_3_augmented_0,0
Patient01440_Plane3_1_of_3_augmented_1,0
Patient01440_Plane3_1_of_3_augmented_2,0
Patient01440_Plane3_1_of_3_augmented_3,0
Patient01440_Plane3_1_of_3_augmented_4,0
Patient01440_Plane3_1_of_3_augmented_5,0
Patient01444_Plane3_5_of_7_augmented_0,0
Patient01444_Plane3_5_of_7_augmented_1,0
Patient01444_Plane3_5_of_7_augmented_2,0
Patient01444_Plane3_5_of_7_augmented_3,0
Patient01444_Plane3_5_of_7_augmented_4,0
Patient01444_Plane3_5_of_7_augmented_5,0
Patient01448_Plane3_2_of_3_augmented_0,0
Patient01448_Plane3_2_of_3_augmented_1,0
Patient01448_Plane3_2_of_3_augmented_2,0
Patient01448_Plane3_2_of_3_augmented_3,0
Patient01448_Plane3_2_of_3_augmented_4,0
Patient01448_Plane3_2_of_3_augmented_5,0
Patient01453_Plane3_1_of_4_augmented_0,0
Patient01453_Plane3_1_of_4_augmented_1,0
Patient01453_Plane3_1_of_4_augmented_2,0
Patient01453_Plane3_1_of_4_augmented_3,0
Patient01453_Plane3_1_of_4_augmented_4,0
Patient01453_Plane3_1_of_4_augmented_5,0
Patient01453_Plane3_2_of_4_augmented_0,0
Patient01453_Plane3_2_of_4_augmented_1,0
Patient01453_Plane3_2_of_4_augmented_2,0
Patient01453_Plane3_2_of_4_augmented_3,0
Patient01453_Plane3_2_of_4_augmented_4,0
Patient01453_Plane3_2_of_4_augmented_5,0
Patient01453_Plane3_4_of_4_augmented_0,0
Patient01453_Plane3_4_of_4_augmented_1,0
Patient01453_Plane3_4_of_4_augmented_2,0
Patient01453_Plane3_4_of_4_augmented_3,0
Patient01453_Plane3_4_of_4_augmented_4,0
Patient01453_Plane3_4_of_4_augmented_5,0
Patient01454_Plane3_2_of_2_augmented_0,0
Patient01454_Plane3_2_of_2_augmented_1,0
Patient01454_Plane3_2_of_2_augmented_2,0
Patient01454_Plane3_2_of_2_augmented_3,0
Patient01454_Plane3_2_of_2_augmented_4,0
Patient01454_Plane3_2_of_2_augmented_5,0
Patient01457_Plane3_1_of_3_augmented_0,0
Patient01457_Plane3_1_of_3_augmented_1,0
Patient01457_Plane3_1_of_3_augmented_2,0
Patient01457_Plane3_1_of_3_augmented_3,0
Patient01457_Plane3_1_of_3_augmented_4,0
Patient01457_Plane3_1_of_3_augmented_5,0
Patient01457_Plane3_2_of_3_augmented_0,0
Patient01457_Plane3_2_of_3_augmented_1,0
Patient01457_Plane3_2_of_3_augmented_2,0
Patient01457_Plane3_2_of_3_augmented_3,0
Patient01457_Plane3_2_of_3_augmented_4,0
Patient01457_Plane3_2_of_3_augmented_5,0
Patient01461_Plane3_3_of_3_augmented_0,0
Patient01461_Plane3_3_of_3_augmented_1,0
Patient01461_Plane3_3_of_3_augmented_2,0
Patient01461_Plane3_3_of_3_augmented_3,0
Patient01461_Plane3_3_of_3_augmented_4,0
Patient01461_Plane3_3_of_3_augmented_5,0
Patient01462_Plane3_1_of_4_augmented_0,0
Patient01462_Plane3_1_of_4_augmented_1,0
Patient01462_Plane3_1_of_4_augmented_2,0
Patient01462_Plane3_1_of_4_augmented_3,0
Patient01462_Plane3_1_of_4_augmented_4,0
Patient01462_Plane3_1_of_4_augmented_5,0
Patient01462_Plane3_3_of_4_augmented_0,0
Patient01462_Plane3_3_of_4_augmented_1,0
Patient01462_Plane3_3_of_4_augmented_2,0
Patient01462_Plane3_3_of_4_augmented_3,0
Patient01462_Plane3_3_of_4_augmented_4,0
Patient01462_Plane3_3_of_4_augmented_5,0
Patient01462_Plane3_4_of_4_augmented_0,0
Patient01462_Plane3_4_of_4_augmented_1,0
Patient01462_Plane3_4_of_4_augmented_2,0
Patient01462_Plane3_4_of_4_augmented_3,0
Patient01462_Plane3_4_of_4_augmented_4,0
Patient01462_Plane3_4_of_4_augmented_5,0
Patient01468_Plane3_1_of_4_augmented_0,0
Patient01468_Plane3_1_of_4_augmented_1,0
Patient01468_Plane3_1_of_4_augmented_2,0
Patient01468_Plane3_1_of_4_augmented_3,0
Patient01468_Plane3_1_of_4_augmented_4,0
Patient01468_Plane3_1_of_4_augmented_5,0
Patient01468_Plane3_3_of_4_augmented_0,0
Patient01468_Plane3_3_of_4_augmented_1,0
Patient01468_Plane3_3_of_4_augmented_2,0
Patient01468_Plane3_3_of_4_augmented_3,0
Patient01468_Plane3_3_of_4_augmented_4,0
Patient01468_Plane3_3_of_4_augmented_5,0
Patient01472_Plane3_4_of_4_augmented_0,0
Patient01472_Plane3_4_of_4_augmented_1,0
Patient01472_Plane3_4_of_4_augmented_2,0
Patient01472_Plane3_4_of_4_augmented_3,0
Patient01472_Plane3_4_of_4_augmented_4,0
Patient01472_Plane3_4_of_4_augmented_5,0
Patient01473_Plane3_1_of_4_augmented_0,0
Patient01473_Plane3_1_of_4_augmented_1,0
Patient01473_Plane3_1_of_4_augmented_2,0
Patient01473_Plane3_1_of_4_augmented_3,0
Patient01473_Plane3_1_of_4_augmented_4,0
Patient01473_Plane3_1_of_4_augmented_5,0
Patient01473_Plane3_2_of_4_augmented_0,0
Patient01473_Plane3_2_of_4_augmented_1,0
Patient01473_Plane3_2_of_4_augmented_2,0
Patient01473_Plane3_2_of_4_augmented_3,0
Patient01473_Plane3_2_of_4_augmented_4,0
Patient01473_Plane3_2_of_4_augmented_5,0
Patient01478_Plane3_3_of_12_augmented_0,0
Patient01478_Plane3_3_of_12_augmented_1,0
Patient01478_Plane3_3_of_12_augmented_2,0
Patient01478_Plane3_3_of_12_augmented_3,0
Patient01478_Plane3_3_of_12_augmented_4,0
Patient01478_Plane3_3_of_12_augmented_5,0
Patient01478_Plane3_6_of_12_augmented_0,0
Patient01478_Plane3_6_of_12_augmented_1,0
Patient01478_Plane3_6_of_12_augmented_2,0
Patient01478_Plane3_6_of_12_augmented_3,0
Patient01478_Plane3_6_of_12_augmented_4,0
Patient01478_Plane3_6_of_12_augmented_5,0
Patient01478_Plane3_9_of_12_augmented_0,0
Patient01478_Plane3_9_of_12_augmented_1,0
Patient01478_Plane3_9_of_12_augmented_2,0
Patient01478_Plane3_9_of_12_augmented_3,0
Patient01478_Plane3_9_of_12_augmented_4,0
Patient01478_Plane3_9_of_12_augmented_5,0
Patient01484_Plane3_2_of_2_augmented_0,0
Patient01484_Plane3_2_of_2_augmented_1,0
Patient01484_Plane3_2_of_2_augmented_2,0
Patient01484_Plane3_2_of_2_augmented_3,0
Patient01484_Plane3_2_of_2_augmented_4,0
Patient01484_Plane3_2_of_2_augmented_5,0
Patient01486_Plane3_2_of_3_augmented_0,0
Patient01486_Plane3_2_of_3_augmented_1,0
Patient01486_Plane3_2_of_3_augmented_2,0
Patient01486_Plane3_2_of_3_augmented_3,0
Patient01486_Plane3_2_of_3_augmented_4,0
Patient01486_Plane3_2_of_3_augmented_5,0
Patient01487_Plane3_1_of_2_augmented_0,0
Patient01487_Plane3_1_of_2_augmented_1,0
Patient01487_Plane3_1_of_2_augmented_2,0
Patient01487_Plane3_1_of_2_augmented_3,0
Patient01487_Plane3_1_of_2_augmented_4,0
Patient01487_Plane3_1_of_2_augmented_5,0
Patient01489_Plane3_2_of_2_augmented_0,0
Patient01489_Plane3_2_of_2_augmented_1,0
Patient01489_Plane3_2_of_2_augmented_2,0
Patient01489_Plane3_2_of_2_augmented_3,0
Patient01489_Plane3_2_of_2_augmented_4,0
Patient01489_Plane3_2_of_2_augmented_5,0
Patient01491_Plane3_1_of_5_augmented_0,0
Patient01491_Plane3_1_of_5_augmented_1,0
Patient01491_Plane3_1_of_5_augmented_2,0
Patient01491_Plane3_1_of_5_augmented_3,0
Patient01491_Plane3_1_of_5_augmented_4,0
Patient01491_Plane3_1_of_5_augmented_5,0
Patient01491_Plane3_5_of_5_augmented_0,0
Patient01491_Plane3_5_of_5_augmented_1,0
Patient01491_Plane3_5_of_5_augmented_2,0
Patient01491_Plane3_5_of_5_augmented_3,0
Patient01491_Plane3_5_of_5_augmented_4,0
Patient01491_Plane3_5_of_5_augmented_5,0
Patient01496_Plane3_2_of_2_augmented_0,0
Patient01496_Plane3_2_of_2_augmented_1,0
Patient01496_Plane3_2_of_2_augmented_2,0
Patient01496_Plane3_2_of_2_augmented_3,0
Patient01496_Plane3_2_of_2_augmented_4,0
Patient01496_Plane3_2_of_2_augmented_5,0
Patient01499_Plane3_2_of_4_augmented_0,0
Patient01499_Plane3_2_of_4_augmented_1,0
Patient01499_Plane3_2_of_4_augmented_2,0
Patient01499_Plane3_2_of_4_augmented_3,0
Patient01499_Plane3_2_of_4_augmented_4,0
Patient01499_Plane3_2_of_4_augmented_5,0
Patient01501_Plane3_5_of_5_augmented_0,0
Patient01501_Plane3_5_of_5_augmented_1,0
Patient01501_Plane3_5_of_5_augmented_2,0
Patient01501_Plane3_5_of_5_augmented_3,0
Patient01501_Plane3_5_of_5_augmented_4,0
Patient01501_Plane3_5_of_5_augmented_5,0
Patient01504_Plane3_1_of_1_augmented_0,0
Patient01504_Plane3_1_of_1_augmented_1,0
Patient01504_Plane3_1_of_1_augmented_2,0
Patient01504_Plane3_1_of_1_augmented_3,0
Patient01504_Plane3_1_of_1_augmented_4,0
Patient01504_Plane3_1_of_1_augmented_5,0
Patient01505_Plane3_3_of_3_augmented_0,0
Patient01505_Plane3_3_of_3_augmented_1,0
Patient01505_Plane3_3_of_3_augmented_2,0
Patient01505_Plane3_3_of_3_augmented_3,0
Patient01505_Plane3_3_of_3_augmented_4,0
Patient01505_Plane3_3_of_3_augmented_5,0
Patient01506_Plane3_1_of_2_augmented_0,0
Patient01506_Plane3_1_of_2_augmented_1,0
Patient01506_Plane3_1_of_2_augmented_2,0
Patient01506_Plane3_1_of_2_augmented_3,0
Patient01506_Plane3_1_of_2_augmented_4,0
Patient01506_Plane3_1_of_2_augmented_5,0
Patient01508_Plane3_2_of_2_augmented_0,0
Patient01508_Plane3_2_of_2_augmented_1,0
Patient01508_Plane3_2_of_2_augmented_2,0
Patient01508_Plane3_2_of_2_augmented_3,0
Patient01508_Plane3_2_of_2_augmented_4,0
Patient01508_Plane3_2_of_2_augmented_5,0
Patient01509_Plane3_2_of_2_augmented_0,0
Patient01509_Plane3_2_of_2_augmented_1,0
Patient01509_Plane3_2_of_2_augmented_2,0
Patient01509_Plane3_2_of_2_augmented_3,0
Patient01509_Plane3_2_of_2_augmented_4,0
Patient01509_Plane3_2_of_2_augmented_5,0
Patient01510_Plane3_2_of_4_augmented_0,0
Patient01510_Plane3_2_of_4_augmented_1,0
Patient01510_Plane3_2_of_4_augmented_2,0
Patient01510_Plane3_2_of_4_augmented_3,0
Patient01510_Plane3_2_of_4_augmented_4,0
Patient01510_Plane3_2_of_4_augmented_5,0
Patient01510_Plane3_4_of_4_augmented_0,0
Patient01510_Plane3_4_of_4_augmented_1,0
Patient01510_Plane3_4_of_4_augmented_2,0
Patient01510_Plane3_4_of_4_augmented_3,0
Patient01510_Plane3_4_of_4_augmented_4,0
Patient01510_Plane3_4_of_4_augmented_5,0
Patient01516_Plane3_1_of_3_augmented_0,0
Patient01516_Plane3_1_of_3_augmented_1,0
Patient01516_Plane3_1_of_3_augmented_2,0
Patient01516_Plane3_1_of_3_augmented_3,0
Patient01516_Plane3_1_of_3_augmented_4,0
Patient01516_Plane3_1_of_3_augmented_5,0
Patient01523_Plane3_2_of_4_augmented_0,0
Patient01523_Plane3_2_of_4_augmented_1,0
Patient01523_Plane3_2_of_4_augmented_2,0
Patient01523_Plane3_2_of_4_augmented_3,0
Patient01523_Plane3_2_of_4_augmented_4,0
Patient01523_Plane3_2_of_4_augmented_5,0
Patient01523_Plane3_4_of_4_augmented_0,0
Patient01523_Plane3_4_of_4_augmented_1,0
Patient01523_Plane3_4_of_4_augmented_2,0
Patient01523_Plane3_4_of_4_augmented_3,0
Patient01523_Plane3_4_of_4_augmented_4,0
Patient01523_Plane3_4_of_4_augmented_5,0
Patient01524_Plane3_1_of_4_augmented_0,0
Patient01524_Plane3_1_of_4_augmented_1,0
Patient01524_Plane3_1_of_4_augmented_2,0
Patient01524_Plane3_1_of_4_augmented_3,0
Patient01524_Plane3_1_of_4_augmented_4,0
Patient01524_Plane3_1_of_4_augmented_5,0
Patient01524_Plane3_3_of_4_augmented_0,0
Patient01524_Plane3_3_of_4_augmented_1,0
Patient01524_Plane3_3_of_4_augmented_2,0
Patient01524_Plane3_3_of_4_augmented_3,0
Patient01524_Plane3_3_of_4_augmented_4,0
Patient01524_Plane3_3_of_4_augmented_5,0
Patient01531_Plane3_6_of_7_augmented_0,0
Patient01531_Plane3_6_of_7_augmented_1,0
Patient01531_Plane3_6_of_7_augmented_2,0
Patient01531_Plane3_6_of_7_augmented_3,0
Patient01531_Plane3_6_of_7_augmented_4,0
Patient01531_Plane3_6_of_7_augmented_5,0
Patient01534_Plane3_1_of_2_augmented_0,0
Patient01534_Plane3_1_of_2_augmented_1,0
Patient01534_Plane3_1_of_2_augmented_2,0
Patient01534_Plane3_1_of_2_augmented_3,0
Patient01534_Plane3_1_of_2_augmented_4,0
Patient01534_Plane3_1_of_2_augmented_5,0
Patient01534_Plane3_2_of_2_augmented_0,0
Patient01534_Plane3_2_of_2_augmented_1,0
Patient01534_Plane3_2_of_2_augmented_2,0
Patient01534_Plane3_2_of_2_augmented_3,0
Patient01534_Plane3_2_of_2_augmented_4,0
Patient01534_Plane3_2_of_2_augmented_5,0
Patient01535_Plane3_3_of_3_augmented_0,0
Patient01535_Plane3_3_of_3_augmented_1,0
Patient01535_Plane3_3_of_3_augmented_2,0
Patient01535_Plane3_3_of_3_augmented_3,0
Patient01535_Plane3_3_of_3_augmented_4,0
Patient01535_Plane3_3_of_3_augmented_5,0
Patient01539_Plane3_3_of_5_augmented_0,0
Patient01539_Plane3_3_of_5_augmented_1,0
Patient01539_Plane3_3_of_5_augmented_2,0
Patient01539_Plane3_3_of_5_augmented_3,0
Patient01539_Plane3_3_of_5_augmented_4,0
Patient01539_Plane3_3_of_5_augmented_5,0
Patient01552_Plane3_1_of_2_augmented_0,0
Patient01552_Plane3_1_of_2_augmented_1,0
Patient01552_Plane3_1_of_2_augmented_2,0
Patient01552_Plane3_1_of_2_augmented_3,0
Patient01552_Plane3_1_of_2_augmented_4,0
Patient01552_Plane3_1_of_2_augmented_5,0
Patient01557_Plane3_4_of_4_augmented_0,0
Patient01557_Plane3_4_of_4_augmented_1,0
Patient01557_Plane3_4_of_4_augmented_2,0
Patient01557_Plane3_4_of_4_augmented_3,0
Patient01557_Plane3_4_of_4_augmented_4,0
Patient01557_Plane3_4_of_4_augmented_5,0
Patient01558_Plane3_1_of_5_augmented_0,0
Patient01558_Plane3_1_of_5_augmented_1,0
Patient01558_Plane3_1_of_5_augmented_2,0
Patient01558_Plane3_1_of_5_augmented_3,0
Patient01558_Plane3_1_of_5_augmented_4,0
Patient01558_Plane3_1_of_5_augmented_5,0
Patient01559_Plane3_2_of_2_augmented_0,0
Patient01559_Plane3_2_of_2_augmented_1,0
Patient01559_Plane3_2_of_2_augmented_2,0
Patient01559_Plane3_2_of_2_augmented_3,0
Patient01559_Plane3_2_of_2_augmented_4,0
Patient01559_Plane3_2_of_2_augmented_5,0
Patient01562_Plane3_1_of_1_augmented_0,0
Patient01562_Plane3_1_of_1_augmented_1,0
Patient01562_Plane3_1_of_1_augmented_2,0
Patient01562_Plane3_1_of_1_augmented_3,0
Patient01562_Plane3_1_of_1_augmented_4,0
Patient01562_Plane3_1_of_1_augmented_5,0
Patient01566_Plane3_1_of_3_augmented_0,0
Patient01566_Plane3_1_of_3_augmented_1,0
Patient01566_Plane3_1_of_3_augmented_2,0
Patient01566_Plane3_1_of_3_augmented_3,0
Patient01566_Plane3_1_of_3_augmented_4,0
Patient01566_Plane3_1_of_3_augmented_5,0
Patient01566_Plane3_3_of_3_augmented_0,0
Patient01566_Plane3_3_of_3_augmented_1,0
Patient01566_Plane3_3_of_3_augmented_2,0
Patient01566_Plane3_3_of_3_augmented_3,0
Patient01566_Plane3_3_of_3_augmented_4,0
Patient01566_Plane3_3_of_3_augmented_5,0
Patient01580_Plane3_1_of_3_augmented_0,0
Patient01580_Plane3_1_of_3_augmented_1,0
Patient01580_Plane3_1_of_3_augmented_2,0
Patient01580_Plane3_1_of_3_augmented_3,0
Patient01580_Plane3_1_of_3_augmented_4,0
Patient01580_Plane3_1_of_3_augmented_5,0
Patient01580_Plane3_2_of_3_augmented_0,0
Patient01580_Plane3_2_of_3_augmented_1,0
Patient01580_Plane3_2_of_3_augmented_2,0
Patient01580_Plane3_2_of_3_augmented_3,0
Patient01580_Plane3_2_of_3_augmented_4,0
Patient01580_Plane3_2_of_3_augmented_5,0
Patient01583_Plane3_1_of_2_augmented_0,0
Patient01583_Plane3_1_of_2_augmented_1,0
Patient01583_Plane3_1_of_2_augmented_2,0
Patient01583_Plane3_1_of_2_augmented_3,0
Patient01583_Plane3_1_of_2_augmented_4,0
Patient01583_Plane3_1_of_2_augmented_5,0
Patient01593_Plane3_1_of_1_augmented_0,0
Patient01593_Plane3_1_of_1_augmented_1,0
Patient01593_Plane3_1_of_1_augmented_2,0
Patient01593_Plane3_1_of_1_augmented_3,0
Patient01593_Plane3_1_of_1_augmented_4,0
Patient01593_Plane3_1_of_1_augmented_5,0
Patient01596_Plane3_4_of_5_augmented_0,0
Patient01596_Plane3_4_of_5_augmented_1,0
Patient01596_Plane3_4_of_5_augmented_2,0
Patient01596_Plane3_4_of_5_augmented_3,0
Patient01596_Plane3_4_of_5_augmented_4,0
Patient01596_Plane3_4_of_5_augmented_5,0
Patient01602_Plane3_3_of_6_augmented_0,0
Patient01602_Plane3_3_of_6_augmented_1,0
Patient01602_Plane3_3_of_6_augmented_2,0
Patient01602_Plane3_3_of_6_augmented_3,0
Patient01602_Plane3_3_of_6_augmented_4,0
Patient01602_Plane3_3_of_6_augmented_5,0
Patient01604_Plane3_4_of_4_augmented_0,0
Patient01604_Plane3_4_of_4_augmented_1,0
Patient01604_Plane3_4_of_4_augmented_2,0
Patient01604_Plane3_4_of_4_augmented_3,0
Patient01604_Plane3_4_of_4_augmented_4,0
Patient01604_Plane3_4_of_4_augmented_5,0
Patient01608_Plane3_3_of_3_augmented_0,0
Patient01608_Plane3_3_of_3_augmented_1,0
Patient01608_Plane3_3_of_3_augmented_2,0
Patient01608_Plane3_3_of_3_augmented_3,0
Patient01608_Plane3_3_of_3_augmented_4,0
Patient01608_Plane3_3_of_3_augmented_5,0
Patient01610_Plane3_2_of_9_augmented_0,0
Patient01610_Plane3_2_of_9_augmented_1,0
Patient01610_Plane3_2_of_9_augmented_2,0
Patient01610_Plane3_2_of_9_augmented_3,0
Patient01610_Plane3_2_of_9_augmented_4,0
Patient01610_Plane3_2_of_9_augmented_5,0
Patient01610_Plane3_7_of_9_augmented_0,0
Patient01610_Plane3_7_of_9_augmented_1,0
Patient01610_Plane3_7_of_9_augmented_2,0
Patient01610_Plane3_7_of_9_augmented_3,0
Patient01610_Plane3_7_of_9_augmented_4,0
Patient01610_Plane3_7_of_9_augmented_5,0
Patient01611_Plane3_1_of_3_augmented_0,0
Patient01611_Plane3_1_of_3_augmented_1,0
Patient01611_Plane3_1_of_3_augmented_2,0
Patient01611_Plane3_1_of_3_augmented_3,0
Patient01611_Plane3_1_of_3_augmented_4,0
Patient01611_Plane3_1_of_3_augmented_5,0
Patient01615_Plane3_1_of_1_augmented_0,0
Patient01615_Plane3_1_of_1_augmented_1,0
Patient01615_Plane3_1_of_1_augmented_2,0
Patient01615_Plane3_1_of_1_augmented_3,0
Patient01615_Plane3_1_of_1_augmented_4,0
Patient01615_Plane3_1_of_1_augmented_5,0
Patient01616_Plane3_2_of_3_augmented_0,0
Patient01616_Plane3_2_of_3_augmented_1,0
Patient01616_Plane3_2_of_3_augmented_2,0
Patient01616_Plane3_2_of_3_augmented_3,0
Patient01616_Plane3_2_of_3_augmented_4,0
Patient01616_Plane3_2_of_3_augmented_5,0
Patient01618_Plane3_2_of_4_augmented_0,0
Patient01618_Plane3_2_of_4_augmented_1,0
Patient01618_Plane3_2_of_4_augmented_2,0
Patient01618_Plane3_2_of_4_augmented_3,0
Patient01618_Plane3_2_of_4_augmented_4,0
Patient01618_Plane3_2_of_4_augmented_5,0
Patient01618_Plane3_3_of_4_augmented_0,0
Patient01618_Plane3_3_of_4_augmented_1,0
Patient01618_Plane3_3_of_4_augmented_2,0
Patient01618_Plane3_3_of_4_augmented_3,0
Patient01618_Plane3_3_of_4_augmented_4,0
Patient01618_Plane3_3_of_4_augmented_5,0
Patient01618_Plane3_4_of_4_augmented_0,0
Patient01618_Plane3_4_of_4_augmented_1,0
Patient01618_Plane3_4_of_4_augmented_2,0
Patient01618_Plane3_4_of_4_augmented_3,0
Patient01618_Plane3_4_of_4_augmented_4,0
Patient01618_Plane3_4_of_4_augmented_5,0
Patient01620_Plane3_1_of_3_augmented_0,0
Patient01620_Plane3_1_of_3_augmented_1,0
Patient01620_Plane3_1_of_3_augmented_2,0
Patient01620_Plane3_1_of_3_augmented_3,0
Patient01620_Plane3_1_of_3_augmented_4,0
Patient01620_Plane3_1_of_3_augmented_5,0
Patient01621_Plane3_3_of_3_augmented_0,0
Patient01621_Plane3_3_of_3_augmented_1,0
Patient01621_Plane3_3_of_3_augmented_2,0
Patient01621_Plane3_3_of_3_augmented_3,0
Patient01621_Plane3_3_of_3_augmented_4,0
Patient01621_Plane3_3_of_3_augmented_5,0
Patient01627_Plane3_1_of_1_augmented_0,0
Patient01627_Plane3_1_of_1_augmented_1,0
Patient01627_Plane3_1_of_1_augmented_2,0
Patient01627_Plane3_1_of_1_augmented_3,0
Patient01627_Plane3_1_of_1_augmented_4,0
Patient01627_Plane3_1_of_1_augmented_5,0
Patient01628_Plane3_1_of_4_augmented_0,0
Patient01628_Plane3_1_of_4_augmented_1,0
Patient01628_Plane3_1_of_4_augmented_2,0
Patient01628_Plane3_1_of_4_augmented_3,0
Patient01628_Plane3_1_of_4_augmented_4,0
Patient01628_Plane3_1_of_4_augmented_5,0
Patient01628_Plane3_2_of_4_augmented_0,0
Patient01628_Plane3_2_of_4_augmented_1,0
Patient01628_Plane3_2_of_4_augmented_2,0
Patient01628_Plane3_2_of_4_augmented_3,0
Patient01628_Plane3_2_of_4_augmented_4,0
Patient01628_Plane3_2_of_4_augmented_5,0
Patient01632_Plane3_1_of_2_augmented_0,0
Patient01632_Plane3_1_of_2_augmented_1,0
Patient01632_Plane3_1_of_2_augmented_2,0
Patient01632_Plane3_1_of_2_augmented_3,0
Patient01632_Plane3_1_of_2_augmented_4,0
Patient01632_Plane3_1_of_2_augmented_5,0
Patient01635_Plane3_3_of_4_augmented_0,0
Patient01635_Plane3_3_of_4_augmented_1,0
Patient01635_Plane3_3_of_4_augmented_2,0
Patient01635_Plane3_3_of_4_augmented_3,0
Patient01635_Plane3_3_of_4_augmented_4,0
Patient01635_Plane3_3_of_4_augmented_5,0
Patient01643_Plane3_1_of_1_augmented_0,0
Patient01643_Plane3_1_of_1_augmented_1,0
Patient01643_Plane3_1_of_1_augmented_2,0
Patient01643_Plane3_1_of_1_augmented_3,0
Patient01643_Plane3_1_of_1_augmented_4,0
Patient01643_Plane3_1_of_1_augmented_5,0
Patient01646_Plane3_1_of_3_augmented_0,0
Patient01646_Plane3_1_of_3_augmented_1,0
Patient01646_Plane3_1_of_3_augmented_2,0
Patient01646_Plane3_1_of_3_augmented_3,0
Patient01646_Plane3_1_of_3_augmented_4,0
Patient01646_Plane3_1_of_3_augmented_5,0
Patient01647_Plane3_6_of_9_augmented_0,0
Patient01647_Plane3_6_of_9_augmented_1,0
Patient01647_Plane3_6_of_9_augmented_2,0
Patient01647_Plane3_6_of_9_augmented_3,0
Patient01647_Plane3_6_of_9_augmented_4,0
Patient01647_Plane3_6_of_9_augmented_5,0
Patient01648_Plane3_5_of_6_augmented_0,0
Patient01648_Plane3_5_of_6_augmented_1,0
Patient01648_Plane3_5_of_6_augmented_2,0
Patient01648_Plane3_5_of_6_augmented_3,0
Patient01648_Plane3_5_of_6_augmented_4,0
Patient01648_Plane3_5_of_6_augmented_5,0
Patient01652_Plane3_1_of_2_augmented_0,0
Patient01652_Plane3_1_of_2_augmented_1,0
Patient01652_Plane3_1_of_2_augmented_2,0
Patient01652_Plane3_1_of_2_augmented_3,0
Patient01652_Plane3_1_of_2_augmented_4,0
Patient01652_Plane3_1_of_2_augmented_5,0
Patient01653_Plane3_3_of_11_augmented_0,0
Patient01653_Plane3_3_of_11_augmented_1,0
Patient01653_Plane3_3_of_11_augmented_2,0
Patient01653_Plane3_3_of_11_augmented_3,0
Patient01653_Plane3_3_of_11_augmented_4,0
Patient01653_Plane3_3_of_11_augmented_5,0
Patient01653_Plane3_7_of_11_augmented_0,0
Patient01653_Plane3_7_of_11_augmented_1,0
Patient01653_Plane3_7_of_11_augmented_2,0
Patient01653_Plane3_7_of_11_augmented_3,0
Patient01653_Plane3_7_of_11_augmented_4,0
Patient01653_Plane3_7_of_11_augmented_5,0
Patient01659_Plane3_1_of_3_augmented_0,0
Patient01659_Plane3_1_of_3_augmented_1,0
Patient01659_Plane3_1_of_3_augmented_2,0
Patient01659_Plane3_1_of_3_augmented_3,0
Patient01659_Plane3_1_of_3_augmented_4,0
Patient01659_Plane3_1_of_3_augmented_5,0
Patient01659_Plane3_2_of_3_augmented_0,0
Patient01659_Plane3_2_of_3_augmented_1,0
Patient01659_Plane3_2_of_3_augmented_2,0
Patient01659_Plane3_2_of_3_augmented_3,0
Patient01659_Plane3_2_of_3_augmented_4,0
Patient01659_Plane3_2_of_3_augmented_5,0
Patient01662_Plane3_3_of_3_augmented_0,0
Patient01662_Plane3_3_of_3_augmented_1,0
Patient01662_Plane3_3_of_3_augmented_2,0
Patient01662_Plane3_3_of_3_augmented_3,0
Patient01662_Plane3_3_of_3_augmented_4,0
Patient01662_Plane3_3_of_3_augmented_5,0
Patient01663_Plane3_2_of_5_augmented_0,0
Patient01663_Plane3_2_of_5_augmented_1,0
Patient01663_Plane3_2_of_5_augmented_2,0
Patient01663_Plane3_2_of_5_augmented_3,0
Patient01663_Plane3_2_of_5_augmented_4,0
Patient01663_Plane3_2_of_5_augmented_5,0
Patient01663_Plane3_3_of_5_augmented_0,0
Patient01663_Plane3_3_of_5_augmented_1,0
Patient01663_Plane3_3_of_5_augmented_2,0
Patient01663_Plane3_3_of_5_augmented_3,0
Patient01663_Plane3_3_of_5_augmented_4,0
Patient01663_Plane3_3_of_5_augmented_5,0
Patient01663_Plane3_4_of_5_augmented_0,0
Patient01663_Plane3_4_of_5_augmented_1,0
Patient01663_Plane3_4_of_5_augmented_2,0
Patient01663_Plane3_4_of_5_augmented_3,0
Patient01663_Plane3_4_of_5_augmented_4,0
Patient01663_Plane3_4_of_5_augmented_5,0
Patient01666_Plane3_1_of_1_augmented_0,0
Patient01666_Plane3_1_of_1_augmented_1,0
Patient01666_Plane3_1_of_1_augmented_2,0
Patient01666_Plane3_1_of_1_augmented_3,0
Patient01666_Plane3_1_of_1_augmented_4,0
Patient01666_Plane3_1_of_1_augmented_5,0
Patient01667_Plane3_1_of_3_augmented_0,0
Patient01667_Plane3_1_of_3_augmented_1,0
Patient01667_Plane3_1_of_3_augmented_2,0
Patient01667_Plane3_1_of_3_augmented_3,0
